,Tweeted Date,Tweet Description,Popularity Count
127,2021-05-13 13:57:54,저거보고박진영도따라서오픈할까봐겁나,0
112,2021-05-13 14:25:50,"RT @SBSNOW: [라우드 캐릭터 영상]
오디션 베테랑 JYP &amp; 생초짜 PSY 
삐걱대는 첫 시작?

SBS &lt;LOUD: 라우드&gt;
☞ 6월 5일 토요일 밤 9시 첫 방송!

#LOUD #라우드 #JYP #PSY #박진영 #싸이
#라우드 #캐릭터…",0
75,2021-05-13 15:34:06,"RT @screensevens: #JINYOUNG; colored film lockscreen ✨

⚠️ please do credit when reposting ⚠️
[#GOT7 #갓세븐 @GOT7Official #진영 #박진영 ] https://…",0
80,2021-05-13 15:22:48,"RT @wkdixu: #종신버블
이거 박진영사장님이 탐낼거같은데 곧 진영버블도 생기겟다",0
18,2021-05-13 20:06:09,"Cento e vinte e três

#Jinyoung  ~ #박진영 ~ #진영 ~ 갓세븐 진영
@GOT7Official",0
33,2021-05-13 17:19:32,"RT @ITZYofficial: ITZY, 타이틀곡 ""마.피.아. In the morning"" 전세계 동시 발매!
JYP 박진영 비롯 세계적 작가진 총출동한 트랙리스트 공개!
https://t.co/JfqHcymS2L

📍TITLE TRACK “마.…",0
32,2021-05-13 17:27:43,"RT @ffononoff: 윤종신 버블 진짜 웃기다,, 
하지만 한편으로 
박진영도 열까봐 두렵다",0
31,2021-05-13 17:33:34,갓세븐 주니어 박진영 진영이 얼굴 체고존엄b,0
30,2021-05-13 17:35:32,"순간 머리속을 스쳐지나가는 김용명, 박진영 와앙포카들... ))) ㅋㄱㅋㄱㄱㅋㄱ 
귀여울것같아요.. 커비가 되어봅시다🌟 https://t.co/n6DIs7QJYc",0
29,2021-05-13 17:46:16,"RT @markbeomnyoung: 210512 Korea Dispatch Instagram Post with Jinyoung 

“✔️[dB] LOOK GOOD WITH GLASSES” 

https://t.co/x91yhZtCeV

#Jinyou…",0
27,2021-05-13 17:57:45,"RT @screensevens: #JINYOUNG; colored film lockscreen ✨

⚠️ please do credit when reposting ⚠️
[#GOT7 #갓세븐 @GOT7Official #진영 #박진영 ] https://…",0
26,2021-05-13 18:08:14,ㅏㅏ 박진영 보고 ㅈ심장 벌컹거림,0
25,2021-05-13 18:14:20,RT @Orn_Yj33: พิคิดถึงน้องจินยองนะครับ #Jinyoung #진영 #박진영 #GOT7 #갓세븐 @GOT7Official https://t.co/xuNvRi2mp8,0
24,2021-05-13 18:24:50,"RT @icecreamtip: ปิดโหวด 09:00 น. วันนี้ อย่าลืมไปโหวดให้จินยองกันค่ะ😊🍑
#Jinyoung #진영 #박진영 #GOT7 #갓세븐 @GOT7Official",0
23,2021-05-13 19:17:09,"RT @SoS_ForMarkJin: Apple start with A
Banana start with B
Cat start with C 
Duck start with D
Egg start with E...
But why does my ""Happine…",0
22,2021-05-13 19:41:33,"RT @screensevens: #JINYOUNG; colored film lockscreen ✨

⚠️ please do credit when reposting ⚠️
[#GOT7 #갓세븐 @GOT7Official #진영 #박진영 ] https://…",0
21,2021-05-13 20:03:24,"RT @mybesthello: 박진영 says “채영아 이 부분은 어떻게 추는거니”
 https://t.co/D3MYXUVK7e",0
20,2021-05-13 20:06:08,"Cento e vinte e um 

#Jinyoung  ~ #박진영 ~ #진영 ~ 갓세븐 진영
@GOT7Official",0
19,2021-05-13 20:06:09,"Cento e vinte e dois

#Jinyoung  ~ #박진영 ~ #진영 ~ 갓세븐 진영
@GOT7Official",0
17,2021-05-13 20:06:09,"Cento e vinte e quatro 

#Jinyoung  ~ #박진영 ~ #진영 ~ 갓세븐 진영
@GOT7Official",0
78,2021-05-13 15:25:27,"RT @markbeomnyoung: 210512 Korea Dispatch Instagram Post with Jinyoung 

“✔️[dB] LOOK GOOD WITH GLASSES” 

https://t.co/x91yhZtCeV

#Jinyou…",0
16,2021-05-13 20:06:10,"Cento e vinte e cinco 

#Jinyoung  ~ #박진영 ~ #진영 ~ 갓세븐 진영
@GOT7Official",0
15,2021-05-13 20:06:10,"Cento e vinte e seis

#Jinyoung  ~ #박진영 ~ #진영 ~ 갓세븐 진영
@GOT7Official",0
14,2021-05-13 20:06:11,"Cento e vinte e sete

#Jinyoung  ~ #박진영 ~ #진영 ~ 갓세븐 진영
@GOT7Official",0
13,2021-05-13 20:06:11,"Cento e vinte e oito

#Jinyoung  ~ #박진영 ~ #진영 ~ 갓세븐 진영
@GOT7Official",0
12,2021-05-13 20:06:12,"Cento e vinte e nove

#Jinyoung  ~ #박진영 ~ #진영 ~ 갓세븐 진영
@GOT7Official",0
11,2021-05-13 20:06:12,"Cento e trinta 

#Jinyoung  ~ #박진영 ~ #진영 ~ 갓세븐 진영
@GOT7Official",0
10,2021-05-13 20:34:05,"테러 도둑 매춘 범죄창녀들은 도둑짓을하기위해 (김무성)김가들을 통해 범죄음모로 박진영.이은숙.
김은경.신진희.김선이. 조옥자나 이다선은 신정호를 통해 중국과의 음모로 시람을 갈아 죽인곳에서 해마다 결혼식을 올리고 국가테러짓과 도둑 살인을 음모해왔던",0
9,2021-05-13 20:35:19,갓세븐 주니어 박진영 진영아 사랑해!!!,0
