,Tweeted Date,Tweet Description,Popularity Count
32,2021-05-10 21:57:42,"RT @screensevens: #JINYOUNG; bc it's been a long time since the last jy lockscreen ✨
 
(ps. admins are extra busy today 😭)

⚠️ please do cr…",0
23,2021-05-10 23:06:14,"김소연
이상희차은희
김선희
김홍민
김민선
이근일
주영희
양현아
안성민
서인선
강승희
김신애
박진영
이현주
이지혜
이승희
박진경
이혜영
홍혜진
이미란
이지연
차미진
송성훈
severe87714 https://t.co/odjA0N8RVo",0
33,2021-05-10 21:52:29,RT @rh0920wnstj: 나 로블록스로 박진영 선배님 처럼 꾸몄습니다. https://t.co/3pkV3NhNIr,0
34,2021-05-10 21:46:43,"Cem 

#Jinyoung  ~ #박진영 ~ #진영 ~ 갓세븐 진영
@GOT7Official",0
35,2021-05-10 21:46:40,"Noventa e nove

#Jinyoung  ~ #박진영 ~ #진영 ~ 갓세븐 진영
@GOT7Official",0
36,2021-05-10 21:46:39,"Noventa e oito

#Jinyoung  ~ #박진영 ~ #진영 ~ 갓세븐 진영
@GOT7Official",0
37,2021-05-10 21:46:38,"Noventa e sete

#Jinyoung  ~ #박진영 ~ #진영 ~ 갓세븐 진영
@GOT7Official",0
38,2021-05-10 21:46:38,"Noventa e seis 

#Jinyoung  ~ #박진영 ~ #진영 ~ 갓세븐 진영
@GOT7Official",0
24,2021-05-10 23:01:37,"RT @KoreanKlass: ชื่อสมาชิก #GOT7 #ภาษาเกาหลี
GOT7: 갓세븐 [กัซ-เซ-บึน]

เจบี 제이비 / 임재범 [อิมแจบอม]
ยูคยอม 유겸 / 김유겸 [คิมยูคยอม]
จินยอง 진영 / 박진영…",0
22,2021-05-10 23:10:18,"RT @screensevens: #JINYOUNG; bc it's been a long time since the last jy lockscreen ✨
 
(ps. admins are extra busy today 😭)

⚠️ please do cr…",0
40,2021-05-10 21:46:37,"Noventa e quatro 

#Jinyoung  ~ #박진영 ~ #진영 ~ 갓세븐 진영
@GOT7Official",0
8,2021-05-10 23:32:40,갓세븐 주니어 박진영 마지텐시 진영 +。:.ﾟ٩(๑&gt;◡&lt;๑)۶:.｡+ﾟ,0
2,2021-05-10 23:39:15,"RT @JuneJune770: แพ้พี่เสือลุคนี้จัง​ ไม่แผ่วเลย
#Jinyoung #GOT7 #IGOT7
@GOT7Official #จินยอง #박진영 https://t.co/EPtvHZyvJQ",0
3,2021-05-10 23:37:43,비거니즘은 철학일 뿐이다. 박진영·신하나 대표는 비건을 얼마나 완벽하게 실천하는지는 중요하지 않다고 했다. 현대 사회에서 동물성 소재가 언제 어떻게 사용되는지 모르기 때문에 완벽한 비건은 거의 불가능하다고… https://t.co/qK94TFmiOY,0
4,2021-05-10 23:37:19,RT @reasonforgot7: 박진영💚홈런볼 https://t.co/5q2jOdbWKe,0
5,2021-05-10 23:33:55,@GOT7BB50th @JAYBDEF___ @marktuan @JacksonWang852 @GOTYJ_Ars_Vita @BamBam1A @yugyeom @BAMBAMxABYSS @GOT7Official ล… https://t.co/30A3xITRZg,0
6,2021-05-10 23:33:32,"RT @namtan_97: - GooD MorNing - ☀☀

#MarkTuan #段宜恩 #마크 @marktuan 
#Jaebeom #JB #제이비 @JAYBDEF___    
#JacksonWang #잭슨 @JacksonWang852
#Jinyo…",0
7,2021-05-10 23:32:55,@GOT7BB50th @JAYBDEF___ @marktuan @JacksonWang852 @GOTYJ_Ars_Vita @BamBam1A @yugyeom @BAMBAMxABYSS @GOT7Official บ… https://t.co/WvtxUy34Wy,0
10,2021-05-10 23:30:52,@GOT7BB50th @JAYBDEF___ @marktuan @JacksonWang852 @GOTYJ_Ars_Vita @BamBam1A @yugyeom @BAMBAMxABYSS @GOT7Official น… https://t.co/JYyTnTucFj,0
20,2021-05-10 23:11:23,RT @reasonforgot7: 박진영💚홈런볼 https://t.co/5q2jOdbWKe,0
11,2021-05-10 23:29:32,@GOT7BB50th @JAYBDEF___ @marktuan @JacksonWang852 @GOTYJ_Ars_Vita @BamBam1A @yugyeom @BAMBAMxABYSS @GOT7Official ร… https://t.co/nch4I4joAB,0
