,Tweeted Date,Tweet Description,Popularity Count
130,2021-05-08 04:43:00,"RT @w_Robot_: [ #슈농 ] rain.

눵기는 학교 창문을 바라보았음. 창문 밖 너머에는 비가 쏟아지고 있었음. 눵기는 주변소리가 점점 작게 들리고 스와의 목소리가 잘 들리는 것을 깨달았음. 비가 세차게 내릴 수록 스와의 목소리만 들렸겠…",0
129,2021-05-08 05:22:36,"RT @cloudjjhph_: Watch Rain’s interview for Forbes Korea with English subtitles on their Youtube channel. 🤩

Link: https://t.co/vI3IKCnHuJ…",0
128,2021-05-08 05:32:50,"RT @ninonariArashi: 도록 초반부 해석
.
.
.
하와이에서 태어난 우리들이니,
그 땅에 커다란 힌트가 숨겨져있던 걸지도 모릅니다.

No Rain, No Rainbow.
비가 내리지 않으면, 무지개도 생기지 않는다.

하와이에서는,…",0
127,2021-05-08 05:34:14,"RT @ninonariArashi: 도록 초반부 해석
.
.
.
하와이에서 태어난 우리들이니,
그 땅에 커다란 힌트가 숨겨져있던 걸지도 모릅니다.

No Rain, No Rainbow.
비가 내리지 않으면, 무지개도 생기지 않는다.

하와이에서는,…",0
126,2021-05-08 05:35:21,"RT @bbyoojin: i want what they have 🥺

#KimTaeHee #김태희 #Rain #비
🔗https://t.co/qJPG4KquV1 https://t.co/DSqUkex5fE",0
125,2021-05-08 05:35:27,"RT @KimTaeHeeTHfan: So sweet
เค้าสวีทกันจังเลยค่ะ😳

#BODYFRIEND #바디프랜드
#KimTaeHee #Rain #김태희 #비 #คิมแทฮี #เรน https://t.co/aHB3qbUNDr",0
124,2021-05-08 05:36:20,"RT @KimTaeHeeTHfan: รูปแบบเต็มชัดๆคือสวยมากๆ💐

👉https://t.co/PVIrCwgxF5
#BODYFRIEND #바디프랜드💺
#KimTaeHee #Rain #김태희 #비 #คิมแทฮี #เรน https://…",0
123,2021-05-08 05:59:31,"RT @myebyul_kr: 하와이에서 첫 울음을 울었던 우리들에게 있어서,
그 땅에 커다란 힌트가 있었는지도 모릅니다.

No Rain, No Rainbow.
비가 내리지 않으면, 무지개가 뜨지 않아요.

하와이에서는, 무지개는 여섯 색깔이라고 한…",0
122,2021-05-08 06:48:22,"RT @ninonariArashi: 도록 초반부 해석
.
.
.
하와이에서 태어난 우리들이니,
그 땅에 커다란 힌트가 숨겨져있던 걸지도 모릅니다.

No Rain, No Rainbow.
비가 내리지 않으면, 무지개도 생기지 않는다.

하와이에서는,…",0
121,2021-05-08 06:50:30,"RT @DORANGJECTMOON: 프로젝트 문 흑발은 참 고생이 많음

A는 그렇다치고
비나는 뇌똑다당하고
베스파는 남사스러울정도로 옷이 찢어지고 거시기가 세 번 걷어차이고
롤랑은 마법중년 보드카마실카가 되질 않나
캣은 뒤틀리고
로즈는 죽었고(타이…",0
